,tenure,MonthlyCharges,TotalCharges,total_services_eng,gender_Male,SeniorCitizen_Yes,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No_phone_service,MultipleLines_Yes,InternetService_Fiber_optic,InternetService_No,OnlineSecurity_No_internet_service,OnlineSecurity_Yes,OnlineBackup_No_internet_service,OnlineBackup_Yes,DeviceProtection_No_internet_service,DeviceProtection_Yes,TechSupport_No_internet_service,TechSupport_Yes,StreamingTV_No_internet_service,StreamingTV_Yes,StreamingMovies_No_internet_service,StreamingMovies_Yes,Contract_One_year,Contract_Two_year,PaperlessBilling_Yes,PaymentMethod_Credit_card_(automatic),PaymentMethod_Electronic_check,PaymentMethod_Mailed_check,tenure_group_eng_13-24,tenure_group_eng_25-48,tenure_group_eng_49+,tenure_group_eng_7-12,monthly_charges_bin_eng_Low,monthly_charges_bin_eng_Medium,is_month_to_month_eng_Yes,short_tenure_month_to_month_eng_True,has_streaming_eng_Yes
6601,-1.1231475939638966,0.5015844619816519,-0.8364696624502101,-0.671868444565295,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,True
1150,0.506828338658278,-1.3402432061089145,-0.5111399314123551,-0.671868444565295,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False
6958,-1.2861451872261143,-1.4780896411418423,-1.0026174568694752,-1.1573225230084272,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
6440,-1.2861451872261143,-1.5096448491614283,-1.0030349688512192,-1.1573225230084272,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
1506,1.4033151016004741,-1.519609651693929,-0.4082561893847133,-1.1573225230084272,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False
4887,0.4660789403427237,0.6693253046120825,0.6015075256204545,0.29903971232096954,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False
536,0.01783555887162562,-0.2175421207804897,-0.15225542163118344,0.29903971232096954,False,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False
4687,0.09933435550273437,-1.469785639031425,-0.7037887495149471,-1.1573225230084272,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False
4780,1.0773199150760393,-0.36037095707966815,0.3578782971154429,-0.18641436612216275,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
3617,0.1808331521338431,0.24083879571454747,0.12024805655864686,-1.1573225230084272,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
1754,-0.5119066192305812,-1.5146272504276788,-0.829064318352962,-1.1573225230084272,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False
4438,-1.2046463905950056,0.4949412602933183,-0.8969649511734262,-0.671868444565295,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True
6774,1.158818711707148,1.547888727894237,2.0103028235986993,1.7554019476503664,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True
29,-0.6341548141772443,-0.009942068020056165,-0.5312244551657223,-0.18641436612216275,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,True
5704,0.6698259319204956,0.5431044725337385,0.7730829758023912,1.7554019476503664,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
1818,-0.5526560175461356,0.29398440922121827,-0.38557869648156806,-0.671868444565295,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False
137,1.2810669066538112,-1.488054443674343,-0.45007331050359467,-1.1573225230084272,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
6458,-0.9194006023861249,0.3338436193512216,-0.6660588509541908,-0.671868444565295,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False
6372,-1.2861451872261143,-1.5096448491614283,-1.0030349688512192,-1.1573225230084272,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
5688,1.5255632965471373,1.4781351101667315,2.3612326314119074,1.7554019476503664,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True
1723,0.506828338658278,0.5530692750662397,0.5787421354579946,1.2699478692072341,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
4265,0.9550717201293761,-1.32363520188808,-0.428362687452909,-0.671868444565295,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False
5999,-0.715653610808353,-1.5113056495835118,-0.9062600863459364,-1.1573225230084272,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False
2910,1.607062093178246,-0.039836475617558785,1.0470587330857397,1.2699478692072341,False,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True
3885,-0.6341548141772443,-1.5046624478951778,-0.8620477649107345,-1.1573225230084272,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
6433,1.4033151016004741,-0.47994858746967795,0.4965801723137502,-0.671868444565295,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
1759,1.2403175083382567,0.3554340248383069,1.043718637231788,1.2699478692072341,True,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
4611,-1.2046463905950056,0.486637258182901,-0.9009862507870654,-0.18641436612216275,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
1272,1.5663126948626918,1.142653424905871,2.1387207194572087,1.2699478692072341,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True
2028,-1.2861451872261143,-1.488054443674343,-1.002749302758447,-1.1573225230084272,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False
188,-0.7971524074394618,-1.5063232483172613,-0.9040406805482447,-1.1573225230084272,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False
5878,-0.6341548141772443,-0.48825258958009526,-0.6394699300115496,-0.671868444565295,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False
3821,1.3218163049693654,-1.516288050849762,-0.43152698878823165,-1.1573225230084272,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
639,1.4440644999160286,-1.3153311997776624,-0.29957122824231347,-0.671868444565295,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
5311,0.1808331521338431,-0.11789409545548162,0.00022434896467433545,0.29903971232096954,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
1502,0.8735729234982674,-1.5063232483172613,-0.5683170985964483,-1.1573225230084272,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False
2780,-0.30815962765280935,1.45820550510173,0.22291205543800252,1.7554019476503664,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
4361,-0.9601500007016792,0.5264964683129039,-0.6812870511304309,-0.671868444565295,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,True
669,0.832823525182713,-1.4996800466289273,-0.5548028949768413,-1.1573225230084272,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False
6636,-1.2453957889105598,-1.49137604451851,-0.9941353713456244,-1.1573225230084272,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
2810,-1.2046463905950056,0.7756165316254241,-0.8964595419323678,0.29903971232096954,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,True
4975,0.3030813470805062,-0.8536286824384584,-0.292012063941265,-0.671868444565295,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,True
5195,-1.2046463905950056,0.18935398262996006,-0.9124568431276098,0.29903971232096954,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True
6461,-1.0008993990172337,-0.7157822474055302,-0.8597844104833856,-1.1573225230084272,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False
5974,-0.43040782259947247,-0.48659178915801166,-0.5286974089604299,-0.18641436612216275,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,True
4287,-0.8379018057550162,0.6693253046120825,-0.5813478672898253,-0.18641436612216275,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True
3978,-0.6749042124927986,-0.34708455370300045,-0.6490067826471746,-0.18641436612216275,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
2023,-0.715653610808353,-1.5079840487393448,-0.8658932700057446,-1.1573225230084272,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
6903,0.4253295420271693,1.2622310552958806,0.9283974330111422,1.2699478692072341,True,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True
7009,-0.8379018057550162,-1.5212704521160125,-0.9065897010683658,-1.1573225230084272,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,True,True,False
596,-1.163896992279451,0.01829153915536261,-0.9073807764021965,0.29903971232096954,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True
6037,-0.9601500007016792,0.6743077058783327,-0.6682123338073964,-0.18641436612216275,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,True,True
4061,-0.7564030091239073,-1.5113056495835118,-0.8920866532814705,-1.1573225230084272,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False
1503,-0.38965842428391806,0.7789381324695913,-0.0752793967864954,0.29903971232096954,False,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True
4011,-1.041648797332788,0.14783397207787333,-0.8019699881692623,0.7844937907641018,False,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True
800,0.26233194876495186,-1.3684768132843335,-0.6144192111069123,-0.671868444565295,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False
3341,-0.38965842428391806,-1.4648032377651747,-0.8121001473052604,-1.1573225230084272,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
3758,-0.8786512040705705,-1.3219744014659962,-0.9038868603444443,-0.671868444565295,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False
6662,-0.2266608310217006,-1.4830720424080928,-0.7779960106912279,-1.1573225230084272,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
4120,0.9550717201293761,-1.3352608048426642,-0.3857105423705398,-0.671868444565295,True,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False
4958,-0.5526560175461356,-0.494895791268429,-0.6114966272347045,-0.671868444565295,True,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False
1478,0.7513247285516043,0.15779877461037406,0.5540430055906155,0.7844937907641018,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,True,False,False,False,False,True,False,False,True,False,False,True
4653,1.5255632965471373,0.7972069371125095,1.7541482356413691,2.2408560260934984,False,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
3462,-1.2861451872261143,-1.5046624478951778,-1.0029690459067335,-1.1573225230084272,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
231,0.7105753302360499,0.9466789751000215,1.0748342670291269,0.7844937907641018,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True
3226,-0.715653610808353,0.6460740987029139,-0.4456344989082116,1.7554019476503664,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True
109,1.607062093178246,-1.5146272504276788,-0.4124972321466388,-1.1573225230084272,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False
5231,1.3218163049693654,1.356896679354638,1.9441381616496973,1.2699478692072341,False,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True
3506,0.7513247285516043,-1.3286176031543302,-0.4575665518601572,-0.671868444565295,True,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
5156,-1.041648797332788,-0.37697896130050285,-0.8339206419300892,-0.18641436612216275,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,True,False
1842,0.9143223218138218,-1.5146272504276788,-0.5356632667611053,-1.1573225230084272,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False
3047,0.1808331521338431,-0.33047654948216576,-0.11914012918443931,-0.18641436612216275,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False
3170,-0.6341548141772443,0.5480868737999891,-0.42746174054493524,-0.671868444565295,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
6547,-1.0823981956483424,-1.5279136538043463,-0.9652611216608057,-1.1573225230084272,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2345,-1.1231475939638966,0.6311268949041625,-0.8249551214800084,-0.18641436612216275,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True
5783,-0.715653610808353,1.0396837987366956,-0.3845898523142797,0.7844937907641018,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True
72,1.2810669066538112,1.547888727894237,2.108286293419557,1.7554019476503664,True,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
4582,0.9958211184449305,1.2057638409450426,1.5284280737216904,1.2699478692072341,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
1333,-0.06366323775948311,-1.4814112419860093,-0.7439358227068527,-1.1573225230084272,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
4127,0.9143223218138218,1.2838214607829659,1.4831829594895427,1.2699478692072341,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True
3934,-1.041648797332788,-1.4863936432522598,-0.934848669937983,-1.1573225230084272,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,False
5433,1.158818711707148,-1.3286176031543302,-0.3531226334796828,-0.671868444565295,False,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False
3124,1.5255632965471373,0.9965029877625257,1.8902571416898983,0.7844937907641018,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
5098,0.7920741268671586,-0.18432611233882035,0.3260375149287591,-0.18641436612216275,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,True
3298,-1.163896992279451,0.430170043832063,-0.8773418880314604,-0.18641436612216275,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
4380,-0.6341548141772443,-1.5146272504276788,-0.8542688574613998,-1.1573225230084272,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
2029,0.34383074539606057,-0.15609250516340156,0.09205501063351577,0.29903971232096954,True,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1172,-1.0823981956483424,1.4914215135433995,-0.7174128247086972,1.7554019476503664,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True
1027,0.7105753302360499,0.15779877461037406,0.551933471367067,-1.1573225230084272,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
5128,-1.2453957889105598,0.25246439866913156,-0.9438141903880636,-0.671868444565295,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False
6088,1.607062093178246,0.5314788695791545,1.5154192793431418,1.7554019476503664,True,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
1015,-1.163896992279451,-0.8287166761072063,-0.9402323770709972,-0.671868444565295,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,True,True
5419,-0.9601500007016792,0.8121541409112607,-0.6367011663431423,-0.18641436612216275,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,True,True
5790,-0.7971524074394618,-0.9931359178934696,-0.8155720890481838,-1.1573225230084272,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,True
4562,-1.041648797332788,-1.5295744542264298,-0.9542519899316624,-1.1573225230084272,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,False
5711,-0.022913839443928746,1.2971078641596332,0.49003182649481863,1.2699478692072341,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True
293,-1.0823981956483424,0.8088325400670935,-0.7620866067553004,-0.18641436612216275,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True
4735,0.9550717201293761,-0.182665311916737,0.4779020047094154,0.29903971232096954,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
2858,-1.2861451872261143,-0.6775838376976105,-0.992025837122076,-1.1573225230084272,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False
2548,-1.2453957889105598,-1.5212704521160125,-0.9952780357167132,-1.1573225230084272,True,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False
3059,-0.4711572209150268,0.12126116532453794,-0.3553859879070315,-1.1573225230084272,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False
5176,1.4440644999160286,0.6543781008133313,1.4983012880916398,0.29903971232096954,False,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
6839,1.3625657032849199,0.023273940421613203,0.9128396181124725,0.7844937907641018,True,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
3788,-1.0008993990172337,-0.34044135201466647,-0.8156819606223269,-0.18641436612216275,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,True,False
2998,-0.2266608310217006,0.4816548569166504,-0.053305081957866214,-0.18641436612216275,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False
4895,-1.1231475939638966,0.8569957523075141,-0.8114409178604015,0.29903971232096954,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True
3928,1.5255632965471373,-1.4996800466289273,-0.427835303897022,-1.1573225230084272,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False
695,1.607062093178246,0.6693253046120825,1.7642564204625386,1.7554019476503664,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
1758,-1.2453957889105598,-0.6510110309442751,-0.9760505102416627,-1.1573225230084272,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,True,False
4117,-0.5526560175461356,0.9948421873404423,-0.23802117240732315,0.29903971232096954,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True
4915,0.7920741268671586,-0.5065213942230133,0.10271255332540093,-0.671868444565295,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
1325,1.607062093178246,-1.5146272504276788,-0.35395765744317065,-1.1573225230084272,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
2711,-0.5526560175461356,-0.6676190351651098,-0.6426122570320435,-1.1573225230084272,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False
6250,1.1180693133915935,0.3969540353903936,0.9853768313617774,0.7844937907641018,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
6442,1.3625657032849199,1.7023431671479996,2.4437242092785816,2.2408560260934984,True,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True
3860,-0.26741022933725495,0.2823588062666342,-0.17409789057084085,0.7844937907641018,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True
819,0.4253295420271693,0.4700292539620663,0.555844899406563,1.2699478692072341,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True
903,-0.9601500007016792,1.1791910341917071,-0.6079148139176381,0.7844937907641018,True,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,True,True
4734,1.607062093178246,-1.4681248386093417,-0.3430803716029992,-1.1573225230084272,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False
